campaign_id,product_type,nick_name,enc_user_id_hash,photo_url,when_created,backed_amount,is_owner,provider,sns_link,dont_show_amount,dont_show_name,active_user,has_membership,status
399800,PREORDER,익명의 서포터 9950,u_d920612a2d40,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-09 08:08:04,71672,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 5400,u_7abb72637951,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-05 12:56:13,93968,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 893,u_35b4328c301d,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-01 13:35:57,36345,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 5940,u_8cb5a3047176,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-17 02:15:24,42458,False,,,False,True,True,False,success
399800,PREORDER,익명의 서포터 5657,u_ac8f13611906,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-06 08:24:37,111591,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 2178,u_0c0c8155cd3a,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-02 07:35:48,80883,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 9912,u_7a6b27c7c161,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-16 04:46:56,55600,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 6036,u_73365f0f1055,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-05 19:48:02,113020,False,,,True,False,True,True,success
399800,PREORDER,익명의 서포터 7871,u_8ebf1e74ff32,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-06 18:49:11,52281,False,,,False,True,True,True,success
399800,PREORDER,익명의 서포터 7304,u_e6d9d9da9ef8,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-10 04:07:01,57827,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 6272,u_6af0b1c33c21,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-02 18:52:48,87062,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 4343,u_2e939fbd9b97,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-03-28 15:00:53,61791,False,,,False,False,False,False,success
399800,PREORDER,익명의 서포터 6244,u_5d622c0f0237,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-03-28 05:40:01,33331,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 2944,u_1c56e4d059a1,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-09 12:44:25,19060,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 983,u_e496af04f1d2,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-08 22:08:39,88743,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 7802,u_333698d08a08,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-15 22:59:26,38828,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 8363,u_e1a232da374b,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-03-28 18:37:57,37600,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 5996,u_9f81107751c8,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-03 14:54:41,64321,False,,,False,True,True,True,success
399800,PREORDER,익명의 서포터 9594,u_135901bab55f,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-03-28 08:07:23,61581,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 2759,u_bb038adb9a10,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-12 01:54:26,39295,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 4520,u_f91943e4a966,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-13 10:49:46,29683,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 1935,u_bde1e6da60d3,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-03-28 13:40:36,50007,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 2984,u_fbbc42710beb,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-14 22:51:25,68667,False,,,False,False,False,True,success
399800,PREORDER,익명의 서포터 2713,u_0ed282b213a0,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-16 11:36:14,42569,False,,,False,True,True,True,success
399800,PREORDER,익명의 서포터 5323,u_5779147efd47,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-05 22:07:02,55072,False,,,False,True,False,False,success
399800,PREORDER,익명의 서포터 8877,u_cd9f2ca5875e,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-06 11:27:14,82187,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 270,u_c34849a15a9d,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-16 14:41:29,33082,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 2276,u_7871972c57fb,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-03 07:17:07,61128,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 4107,u_2fa869f3f708,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-03-29 14:34:47,22671,False,,,False,True,True,True,success
399800,PREORDER,익명의 서포터 6799,u_0916dc6dc976,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-08 23:53:52,72961,False,,,False,False,False,True,success
399800,PREORDER,익명의 서포터 100,u_de2b4760dcd4,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-13 19:48:42,21145,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 757,u_871946ef6494,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-14 12:47:33,90404,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 1093,u_e2add242e686,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-03-28 05:44:25,24678,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 3771,u_0f8cf7b54337,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-14 18:37:33,53751,False,,,True,True,True,False,success
399800,PREORDER,익명의 서포터 4844,u_b0bdca88fc6b,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-09 21:33:41,23534,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 9168,u_c9aacc490a05,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-03-31 10:27:26,46814,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 6898,u_550aa5407e23,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-14 14:40:37,68489,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 1480,u_987e35cb4e91,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-15 23:44:03,111661,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 5904,u_0c7071b09de2,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-01 11:10:42,45348,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 2302,u_8b42a60b1630,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-11 10:50:26,33578,False,,,True,True,True,False,success
399800,PREORDER,익명의 서포터 8572,u_a1a725e9e8d2,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-15 19:09:44,81873,False,,,True,False,True,False,success
399800,PREORDER,익명의 서포터 6756,u_a6bd8ef0a88b,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-07 01:40:08,73148,False,,,False,True,True,False,success
399800,PREORDER,익명의 서포터 313,u_ee1c52a62818,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-14 19:06:36,57041,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 7509,u_4d8b1e7db53a,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-04 02:01:01,56151,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 3436,u_da45cd884c37,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-07 21:19:53,31236,False,,,False,False,False,True,success
399800,PREORDER,익명의 서포터 6526,u_74bff53cd750,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-03-30 04:04:01,27836,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 7860,u_2d72834192bb,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-12 16:10:37,50086,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 5532,u_e4f9c02f4b9c,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-08 04:36:37,92190,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 5786,u_a06ac4875605,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-03 19:39:30,38662,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 7119,u_e20c4c145b0e,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-03-30 00:12:44,32109,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 9670,u_5baba96672cb,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-06 14:42:16,87296,False,,,False,False,False,True,success
399800,PREORDER,익명의 서포터 3028,u_01572b60fb7b,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-03 12:16:17,35840,False,,,False,True,True,False,success
399800,PREORDER,익명의 서포터 3566,u_0a7fbec78017,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-03 15:41:17,95111,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 8592,u_f954c8d7f718,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-09 16:36:48,57733,False,,,False,True,True,False,success
399800,PREORDER,익명의 서포터 2484,u_2cd1c689a9c4,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-02 16:29:51,60427,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 3581,u_225bd9e62b74,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-03-28 04:01:36,87096,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 9466,u_6e98007d42b8,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-14 09:49:57,42163,False,,,False,True,True,False,success
399800,PREORDER,익명의 서포터 1169,u_4b4a3f093996,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-05 19:08:06,53496,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 8036,u_07052929ec7e,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-10 00:24:23,48681,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 3149,u_57e226744ea8,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-03-30 09:05:29,77695,False,,,False,False,False,False,success
399800,PREORDER,익명의 서포터 1478,u_e82262504e61,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-02 04:31:28,87344,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 6189,u_32bac8c3d0e0,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-03-28 08:30:01,75612,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 2072,u_cba3157bb850,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-15 11:15:34,45598,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 6787,u_8c9fd1da72fb,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-07 14:26:44,72791,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 4282,u_1c443ae3c952,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-08 07:45:34,63854,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 7778,u_fe37e5b77a49,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-03-30 09:28:00,77393,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 4903,u_d44d1875e942,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-04 06:56:35,73373,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 415,u_37978c9d033f,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-03-31 05:45:09,34282,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 8058,u_42d34d287bd8,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-12 00:57:04,33377,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 9371,u_9d826dbe7958,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-03-30 01:34:04,52845,False,,,False,False,False,False,success
399800,PREORDER,익명의 서포터 3028,u_01572b60fb7b,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-03-31 20:35:53,51916,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 6312,u_c7c5cf682f59,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-17 17:47:54,98920,False,,,True,False,True,False,success
399800,PREORDER,익명의 서포터 6732,u_0bdec8cb2ef1,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-11 03:41:08,81902,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 3679,u_b49712e738b6,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-03-29 18:52:06,73628,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 6096,u_dc2e0b9f0609,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-06 12:52:40,41278,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 1376,u_e4238baf9b6e,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-17 02:12:40,61064,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 4468,u_78c44c97b38f,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-09 10:54:20,63079,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 2846,u_86284235b4f5,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-17 03:07:52,80751,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 1141,u_96d3524e3e0f,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-15 05:04:14,88439,False,,,True,False,True,False,success
399800,PREORDER,익명의 서포터 6047,u_511c399ff983,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-03-29 04:19:50,78895,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 1458,u_18808266cd01,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-08 17:26:11,80696,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 7601,u_c32cf14afff4,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-06 17:55:29,87640,False,,,False,False,True,True,success
399800,PREORDER,익명의 서포터 4632,u_0e3b6e395433,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-14 17:22:43,55152,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 5208,u_e3443b15a3ab,https://demo-static.example.invalid/assets/icon/profile-icon-2.png,2026-04-17 00:01:42,93352,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 4874,u_d65041be8564,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-03-28 15:16:05,145287,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 8056,u_2cda60fe2f2e,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-13 11:22:11,119306,False,,,True,False,True,False,success
399800,PREORDER,익명의 서포터 8089,u_57430180ea50,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-11 06:47:07,35076,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 3149,u_1d38644ea885,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-03-27 21:14:43,73261,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 2877,u_85e4ce0d40d2,https://demo-static.example.invalid/assets/icon/profile-icon-3.png,2026-04-13 12:11:07,40659,False,,,False,True,True,False,success
399800,PREORDER,익명의 서포터 8080,u_a356ad51ee09,https://demo-static.example.invalid/assets/icon/profile-icon-5.png,2026-04-15 01:50:28,32745,False,,,False,False,False,True,success
399800,PREORDER,익명의 서포터 3556,u_ebac98b0e97a,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-16 00:56:36,48047,False,,,True,False,True,False,success
399800,PREORDER,익명의 서포터 8347,u_6223497c86ed,https://demo-static.example.invalid/assets/icon/profile-icon-4.png,2026-04-09 23:49:41,66640,False,,,False,False,True,False,success
399800,PREORDER,익명의 서포터 9572,u_2ce9e1196cf0,https://demo-static.example.invalid/assets/icon/profile-icon-1.png,2026-04-04 08:20:41,54731,False,,,False,False,True,False,success
